Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Host/Hostess," Jun 24, 2016"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (New York, NY).']","['Apply online, you will receive a call if chosen. Management will speak to you over the phone for initial questions, then will schedule a date to come to restaurant for full interview. Upon arrival, the hiring manager will ask you basic questions. The normal time for an interview is around 20-30 minutes.']","[' Describe a situation where you worked under pressure. How did you perform? \xa0 ', '1 Answer', ' Have you worked in a restaurant setting before? What did you like/dislike? \xa0 ', 'Answer Question', ' Are you familiar with the type of shoe you must wear if chosen for this position (or any restaurant position)? \xa0 ', 'Answer Question', ' Why do you want to work for The Cheesecake Factory? How will it benefit you? \xa0 ', '1 Answer']"
Server," Jun 3, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took a week. I interviewed at Cheesecake Factory.'],"['I applied online, did a quick phone interview. Came in for a in person interview. Then was offered the position. Then had to do an orientation , server class( 5 days class room) and then on the floor training.']","[' Explain a time you "" failed"" or could have done better, what happened. And how did you over come it. \xa0 ', 'Answer Question']"
Dessert Finisher/Espresso Maker," Jul 13, 2016"," Anonymous Employee in  Salt Lake City, UT",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Salt Lake City, UT) in June 2016.']",['One of the managers called me to ask if I was interested in doing an in-person interview. I then came to the restaurant the next day to interview with the other manager. It was quick and easy and seemed like they wanted to make sure my personality was a fit. I also really liked that they asked if I would be able to do a part-time job in addition to my full-time day job. It made me feel like they are really looking out for their employees.'],"[' Why do you want to work for with the Cheesecake Factory? \xa0 ', 'Answer Question']"
Part Time Busser," Jun 18, 2016"," Anonymous Interview Candidate in  Columbia, MD",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied in-person. The process took 3 weeks. I interviewed at Cheesecake Factory (Columbia, MD) in June 2016.']","[""Applied on May 28. Then called me 2 weeks later to schedule an interview. First interview was really fast, about 2 mins. The assistant manager said come back in 2 days for another interview with the main manager. Did that too, also fast. Then the main manager said the busser manager is going to call you in 2 days about the process. Well, it's been 2 days and I didn't hear anything back. Kinda of pissed off because I am extremely qualified and didn't get the job.""]","[' 1. What are your experiences?', '2. Do you want to work anywhere else besides busser since you have experience with restaurant industries?', '3. Why do you want to work at cheesecake? \xa0 ', 'Answer Question']"
Hostess," Mar 21, 2017"," Anonymous Employee in  Peabody, MA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 4+ weeks. I interviewed at Cheesecake Factory (Peabody, MA) in June 2016.']","[""Applied online. Two in-store interviews and was hired a month later. don't know why it took them so long to get me started. Was a little unorganized to be honest.""]","[' asked about the experiences on my resume \xa0 ', 'Answer Question']"
Line Cook," Sep 28, 2017"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Negative Experience'],['Average Interview'],"['I applied through an employee referral. The process took a week. I interviewed at Cheesecake Factory (Austin, TX) in June 2016.']","[""Short, rushed, not by anyone I had ahreed to talk to, hired me for a different job than agreed. Interviewed by 3 different people. Mixed interests. I didn't know who was asking what questions. I applied for line cook, kept offering dishwasher, kinda a rude interview process.""]","[' What do you know about us? \xa0 ', '1 Answer']"
Dishwasher/Busboy," Nov 2, 2017"," Anonymous Employee in  Santa Monica, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Santa Monica, CA) in June 2016.']",['Easy and brief. Was offered the job on the spot. I have never had an interview that was this easy going. I would highly recommend this job to anyone who needs some extra cash and are willing to take any job.'],"[' I was mostly asked my availability and if I wanted the job. \xa0 ', '1 Answer']"
Server," Apr 28, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],[],['I applied in-person. The process took 3 days. I interviewed at Cheesecake Factory.'],['Three part interview process. Pretty standard questions. Meet with two managers and then the general manager. I remember having to wait a very long time in my first interview.'],"[' What would you bring to the company. \xa0 ', 'Answer Question']"
Server," Jun 9, 2017"," Anonymous Employee in  Riverside, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Riverside, CA) in May 2016.']",['I applied online which is a series of basic and repetitive questions and within 24 hours I received an email asking me to set up an in-person interview at my earliest convenience.'],"[' What kind of management style works for you? \xa0 ', '1 Answer']"
Cashier/Baker," May 2, 2016"," Anonymous Employee in  Hanover, MD",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Hanover, MD) in May 2016.']","[""I applied online for three different positions and waited about 3 weeks before I got a call for a phone interview. The manager seemed friendly, but was reading my resume as we talked on the phone and seemed to be just thinking up of any questions he could. The questions weren't very hard. After that we scheduled an in person interview for two days later. I showed up early, but didn't have to wait very long. We sat at one of the high-top tables while he quickly reviewed my resume. I wasn't really asked very many questions at the in person interview. There's supposed to be a second interview but the bakery manager wanted to hire me right away so I got to skip that. I was told I'd be started at their base pay (don't know what that is and I forgot to ask :/) and that all of the paperwork is online so they'd send me a link for it. Overall everyone was very friendly and it was an easy process. The only thing is that I didn't know what position I was being interviewed for until the in-person interview (because I had applied for several positions). Turns out I was offered the baker/cashier job.""]","[' Why are you leaving your current job? \xa0 ', '2 Answers', ' When can you start/when is your availability? \xa0 ', '1 Answer', ' Why do you want to work at the Cheesecake Factory? \xa0 ', 'Answer Question']"
