Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Bus boy with no issues""",4.0,1.0,3.0,5.0,4.0,3.0," Sep 9, 2017",Past,Bus Boy,"Walled Lake, MI",No,Yes,Neutral,Full-time,More than 5 years,If you work hard you are compensated,It always has a negative atmosphere,If you have employees that just suck money from the company get rid of them
"""not bad but not for me""",4.0,3.0,3.0,4.0,3.0,4.0," Aug 30, 2017",Current,Akm/Line Cook/Clc,,Neutral,Neutral,Neutral,Full-time,More than 3 years,"pay isn't bad, they promote from within, some paid time off if you average the right amount of hours. job is not difficult at all. co'workers are cool.",great for entry level position or to learn how to work in a professional kitchen. food isnt as great as i expected. they take food cost for fryer oil way too seriously and other things not as seriously as they should.,pay attention to spec and portions
"""Pretentious management practices, too serious for their concept.""",2.0,2.0,3.0,3.0,3.0,3.0," Sep 22, 2017",Past,Manager,"Chattanooga, TN",No,Yes,Neutral,Full-time,More than a year,Initial experience is good for developing resume after college if one is not able to obtain desired in their preferred field.,Certifications for corporate standards on a yearly basis are pretentious and ridiculous. Having their brand logo sewn on your professional dress shirts is humiliating.,
"""Worst Job possible.""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 12, 2017",Current,Food Server,"Kent, WA",No,No,Neutral,Part-time,More than 3 years,Flexible scheduling is pretty much it.,"They openly favor people. They attack your personal life. If one person doesn't like you they will cut all your hours. Extremely high turn.over rate(managers included). Everyone is high. The kitchen doesn't care what goes out. You are a number, good reviews only count if they are on ziosks. If you can't convince everyone to take your surveys you aren't considered a good server. They will treat you badly if you have a family emergency and are forced to call out. They don't care period. Always short staffed.",Get better management.
"""good company""",4.0,3.0,4.0,3.0,1.0,1.0," Sep 6, 2017",Past,Bartender,"Port Orange, FL",Yes,Neutral,Neutral,Full-time,More than 3 years,they care about their employees,some management do not take their job seriously,
"""Line Cook""",4.0,3.0,5.0,4.0,4.0,5.0," Sep 5, 2017",Past,Line Cook,"Henderson, NV",Yes,Yes,Yes,Full-time,Less than a year,All around great company to work for and grow at . They give the best Training,Scheduling wasn't so great not enough hours .,Nothing they where Awesome
"""server/ bartender""",3.0,2.0,3.0,3.0,1.0,2.0," Sep 18, 2017",Current,Anonymous Employee,"Pleasanton, CA",Yes,Neutral,Yes,Part-time,More than a year,promotes from within store to other positions.,management doesn't behave in a professional manner towards employees,be more professional
"""My experience at Red Robin is so far so good. I wish I got payed more, but I have mad a lot of friends.""",3.0,3.0,4.0,4.0,2.0,3.0," Sep 17, 2017",Current,Expo,"Easton, PA",Yes,Yes,Neutral,Part-time,More than a year,You're schedule can be very flexible and the managers will cross train you to be whatever you'd like. You meet a lot of new friends and can always ask for a raise.,There can be drama between co-workers and managers can have attitude. You don't really get payed a lot although and schedules can be rough.,
"""I've only been working at Red Robin for about 4-5 months.""",5.0,4.0,5.0,3.0,3.0,3.0," Sep 1, 2017",Current,Hostess,"Carpentersville, IL",Yes,Neutral,Neutral,Part-time,Less than a year,It's very fast paced but there's always someone who's willing to help you out. Servers are nice and there's always opportunities to cross-train and grow,"There's not that many hours, servers can be a little much but it's all part of the job. If you can't handle people, this isn't the job for you.","There's not really any advice for management, just maybe that there were more communication."
"""Very corporate but still decent""",4.0,4.0,4.0,3.0,2.0,3.0," Sep 2, 2017",Past,Anonymous Employee,"Troy, MI",Yes,Yes,Neutral,Full-time,More than 8 years,Flexible hours available. Options to work in different forums. Room for growth. Time off requests given within two week notice.,Corporate policies are always changing. Constant retraining becomes tedious. Raises rarely given. Inconsistencies within methods.,
"""Server job""",4.0,3.0,3.0,3.0,3.0,3.0," Aug 29, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Good tips when the kitchen keeps up,Kitchen can be real slow. Advertises unlimited fries then it's hard to get them for customer,Hire more cooks
"""Great company to work for""",4.0,4.0,4.0,3.0,3.0,3.0," Aug 29, 2017",Past,Anonymous Employee,,Yes,No,Neutral,Full-time,,"Friendly staff, hours and flexible with college schedule<br>Can move up to management fairly easy",Check averages are lower than other places. Decent income for someone in high school or college but I wouldn't say this should be for anyone that is looking to serve to make a living.,
"""Waiter""",2.0,5.0,1.0,2.0,1.0,1.0," Sep 9, 2017",Current,Waiter,"San Dimas, CA",Yes,Yes,Yes,Part-time,More than 5 years,-Great staff as in just co-workers<br>-waiting is fast paced and rewarding<br>-learning people skills and how to talk/bs people<br>-great money and work life balance,"-Management<br>-Management<br>-Management<br>-Management<br>-Management doesn't care about employees.<br>Used the words ""You are all expendable.""",
"""Great for a first job""",5.0,3.0,5.0,5.0,3.0,4.0," Aug 27, 2017",Past,Hostess,"Lakewood, CA",No,No,Neutral,Part-time,More than a year,"Friendly atmosphere, managers are understanding and considerate with their employees, possibility of getting promoted depending on performance","Pay, schedule, they can be a little unorganized sometimes.",
"""Really a place to work if you are in between real jobs""",2.0,1.0,3.0,1.0,1.0,1.0," Sep 11, 2017",Current,Host/Busser,"Woodland, CA",Yes,Neutral,Neutral,Part-time,More than a year,Visible path to management<br>Coworkers are great,"Dysfunctional management<br>Favoritism, competition for hours, always very overstaffed or very understaffed<br>Management conflicts with each other over many issues, both small and large<br>A lot of workload and responsibility for minimum wage<br>Very high turnover rate","Work on giving hours to the people who deserve it, not because they have open availability. Retaliation against employees for not having completely open schedules is wrong. Nobody's life should revolve around a minimum wage job."
"""Great for cash in hand. Experience dependent on location management""",2.0,1.0,3.0,3.0,2.0,2.0," Sep 12, 2017",Past,Server,"Seattle, WA",No,No,Neutral,Part-time,More than a year,"-Scheduling system built on demonstrated success (the better service you provide, the more positions you get)<br>-Great tips (depending on the location)<br>-Server training is excellent<br>-Trainers are certified in a week-long certification course<br>-Opportunities for advancement (if you put in the work and show a real interest in the company)","-Excellent employees held to a higher standard than subpar ones<br>-BOH employees over-scheduled, understaffed<br>-Last minute scheduling (typically released late)<br>-High rate of employee burnout","Develop better tools for evaluating performance of management and general management. Utilize I/O researchers to develop surveys for internal staff for the early identification of problematic management practices. Better management assessment tools would lead to better management of time and employees, which would increase employee retention rates by lowering scheduling-related employee burnout."
"""Bussar""",3.0,4.0,4.0,2.0,2.0,4.0," Sep 10, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,They pay you to show up,Workload can be heavy at times,
"""No structure""",2.0,2.0,1.0,2.0,1.0,1.0," Sep 9, 2017",Current,Host,"Tukwila, WA",Yes,Yes,Neutral,Full-time,Less than a year,50% off your shift meal and 25% off outside of work. Fast paced environment.,"The managers let the servers run the entire show. If they want to be phaced early, don't want to be sat, or don't want to be there the managers just agree and let the rest of the restaurant suffer. The managers also let employees that don't want to do their job/slack off just get away with it because its easier than actually managing. They then in return put all this extra work on the employees that do work hard and are not willing to compensate them or even appreciate them. You get burned out by this very easily because you're doing not just your job, but most likely a few other people's as well.","Actually manage your employees. Poor employees will stay because they know they can get away with things, while hardworking employees will leave because of the work load."
"""Decent first job""",3.0,5.0,5.0,3.0,3.0,4.0," Sep 8, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Fast pace, never a dull moment.",If it was slow you could be sent home. Uncertain hours.,Management was good. Had to follow orders from corporate that were often counter intuitive.
"""If the management team makes mistakes the entire restaurant staff suffers""",2.0,2.0,2.0,3.0,2.0,1.0," Sep 5, 2017",Past,Line Cook,"Vacaville, CA",No,Neutral,Neutral,,More than 3 years,"401k and average benefits. When/If the management team is on there ""A"" game it can be an awesome, comfortable work environment. There are also more career advancement opportunities than most other restaurants.","If the Management team makes consistent mistakes via Counting Production, Labor, Guest Voices, etc..., Then no matter how valuable you are to the restaurant, or however many favors you do or hours you pick up, Corporate (***Not Management***) will either deny all employee raises until next year or only approve minimal raises around 25 cents annually until the entire restaurant whips their overall numbers into shape. This was ultimately the reason i left. Corporate needs to understand that people don't work for thank you's, and that just because a restaurant is putting out overall sub par results, doesn't mean that there isn't a handful of particular employees holding it together like glue. These employees deserve fair raises, and when employees who are well aware of their value to the team are denied them, its obvious that they will take there skills elsewhere.","Try not to make too many mistakes or else corporate may deny raises for your staff, which will lead to low morale, and an eventual domino effect of loosing your more valuable employees."
"""Busser""",4.0,3.0,,,,," Aug 21, 2017",Current,Busser,"Brighton, MI",Yes,Yes,Neutral,Part-time,Less than a year,good tips if you work well,tons of cleaning for bussers,pay more for those who clean good
"""Hostess""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 25, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,- Half off all food for hosts.<br>- Free for servers.<br>- Get to meet a lot of people and talk to them.,"orites always chosen.<br>- Even if you work harder than others they don't see it.<br>- Servers always yell at you in front of customers.<br>- Customers yell at you. You are front of the house so you are the first employee they see so they yell at you.<br>- Series of chores and random tasks.<br>- Only position that won't make tips even if you bus, clean the bathroom, take orders and run out food, and host. Nothing.<br>- Only get tips if you move up to to-go. Also based on favorites.<br>- Cut your hours to 3/week if they don't like you.",Stop picking your favorites. The way an employee acts in front of you is not how they behave when you arent around.
