Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Server/Bartender""",4.0,3.0,4.0,4.0,4.0,3.0," Oct 10, 2017",Past,Server/Bartender,"San Diego, CA",Neutral,Yes,Neutral,,More than 3 years,- Fast paced<br>- informal (can be a con too)<br>- friendly staff,- the level of management help varies among store locations<br>- understaffing is an issue<br>- hours tied too much on company money and bonuses,
"""Go Elsewhere""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 13, 2017",Past,Bartender,"Wallingford, CT",Yes,Neutral,Yes,,Less than a year,"Work for tips, so sometimes you can make decent money","Management expects you to be able to be in multiple places at once, yet will not give raises no matter how good you are at your job",Treat your employees like human beings
"""Manager""",2.0,3.0,2.0,1.0,1.0,3.0," Oct 24, 2017",Current,Manager,"Marrero, LA",Yes,Neutral,Yes,Full-time,,The best reason i would love to wrk at chili's is because i love 2 cook,Working at Resturants can be hard 2 wrk at bec of customers,Do your job make sure all the employers are doing their jobs
"""Managing Partner""",4.0,,,,,," Oct 8, 2017",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than 8 years,"benefits, compensation, culture, people, growth","long shifts, work life quality.",
"""Manager""",3.0,2.0,3.0,3.0,3.0,2.0," Oct 20, 2017",Past,Manager,"Boardman, OH",Yes,Neutral,Neutral,Part-time,,"Worked with amazing people, lots of wonderful memories.",Long hours not family friendly,Work less be happier
"""Fair""",5.0,1.0,1.0,2.0,1.0,2.0," Oct 5, 2017",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,Less than a year,Fair and fun management at my location,"Can be a bit hectic, and it sometimes feels like the place lacks communication.",
"""Food Runner""",4.0,,,,,," Oct 5, 2017",Past,Food Runner,"Belgrade, MT",Yes,Neutral,Yes,Part-time,,Great environment that taught me how to handle high stress situations in the restaurant industry.,I felt as though as I wasn't being financially compensated for the amount of work I was doing.,Mangement was fine.
"""Hostess""",3.0,5.0,2.0,4.0,1.0,3.0," Oct 20, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,"nice staff, positive work environment","poor scheduling times, poor kitchen quality",cleaner kitchens
"""Great job if you have good cooks and managers""",5.0,4.0,4.0,5.0,4.0,3.0," Oct 5, 2017",Current,Server/Waiter,"Ogden, UT",Yes,Neutral,Neutral,Part-time,,I love my and and the people I work with and the food is really good. I we can give my managers are always willing to help to make a guest happy when it's responsible.,Many guests are bad tippers (like no tip on $50 meals or $6 tip on a $100+ bill) and I only earn a couple dollars an hour.,My Chili's is great and paving they way in our area. And they should let the manager that wanted to become a server work with us like he wanted. Not send him to a different location.
"""Bartender""",4.0,3.0,4.0,4.0,2.0,2.0," Oct 5, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,They help you hone your skills in the service industry. Helping you grow professionally.,You can become stuck in a position depending on the management.,Push your reliable employees forward and make sure to give credit where it's due. Management does need work in separating their personal feelings from their professional life.
"""God awful""",2.0,1.0,3.0,1.0,1.0,1.0," Oct 16, 2017",Past,Go/Host/Trainer,"Dunwoody, GA",No,No,Neutral,,More than a year,"I can not think of anything. People are fake and the work sucks. And you do not get free food during shifts, unless they are using it as a bribe to get you to do more work.",They work you until you die. They give no regard for you or your school or family. Short staffed. Dirty dining items no matter how many times you clean them.,"Pay attention to the people who work for you, being an employer doesn’t mean having to be friends with you works for you, but it should mean that you at least respect them."
"""Chili head""",4.0,5.0,5.0,4.0,,," Oct 2, 2017",Current,Server,"Midwest City, OK",Yes,Yes,Neutral,Part-time,More than a year,We are like one big family. I love my job and love the people I work with,There are no cons that I can think of,
"""Accountability""",3.0,3.0,2.0,3.0,3.0,2.0," Oct 15, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Good pay and benefits. High volume locations.,Lack of accountability from upper management. Resulting in decrease in performance and profits.,
"""Bartender""",4.0,,,,,," Sep 30, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Great work environment in a corporate setting,Too much training for me,
"""🌶""",4.0,4.0,5.0,2.0,1.0,," Sep 30, 2017",Current,Server,"Fort Worth, TX",No,Neutral,Neutral,Full-time,More than 3 years,"The atmosphere is great. Chilis is literally like family as far as being employed there. Thy always have fundraising events, not just for ST Jude but other organizations, which is awesome. The food is pretty good and they are going more and more fresh with their products which is great, and with the new theme of hot and fast if you can get fresh hot and fast that's great.","Menu changes too frequently, change is good, down sizing is good but they should put out some type of advertisement informing customers. With the new down size we just did, yes we inform our customers and obviously the menu immediately looks different, but you have tables that will get up and leave if we no longer offer what they do. They also are constantly switching up how you do things as an employee. It's hard to keep up and. I've been with the company for 4 years.",
"""Server""",3.0,3.0,2.0,3.0,2.0,1.0," Oct 13, 2017",Past,Food Server,"Apex, NC",No,Yes,Neutral,Part-time,More than a year,They offer flexible schedules and cool co workers most of the time. You get half decent discounts at participating locations.,Management thinks they should be respected when they don't respect you. They assume just because you're in a lower position they can speak to you however they please. I will not be spoken down to simply because you're on a power trip.,Learn to speak to the people who work for you with more respect and they'll most likely have more respect for you right back.
"""UGH""",2.0,4.0,4.0,2.0,1.0,1.0," Oct 9, 2017",Past,Server,"South Elgin, IL",No,No,Yes,Part-time,More than a year,"Amazing co workers, flexible schedule.",Was illegally terminated after taking a medical leave.,"Managers shouldn't be ""one of the dudes"" managers were often over the top and borderline crossing sexual harassment charges."
"""Assistant manager""",3.0,3.0,3.0,3.0,3.0,2.0," Oct 8, 2017",Past,Assistant Manager,,Yes,Yes,Yes,Full-time,More than 5 years,"The schedule was flexible most of the time, but I worked with a good GM",Too many hours and not much opportunity to grow..,Recognize the people who are pulling more than their weight. Give them the opportunity to grow.
"""Hard work""",2.0,3.0,2.0,2.0,2.0,3.0," Oct 8, 2017",Past,Line Cook,"Arapahoe, CO",No,Neutral,Neutral,Full-time,More than a year,Always hours to pick up,"People kept quitting because everyone acts pissy and selfish if they were doing a different job than you. They guys on the line were funny and good to work with. I had one supportive manager, the rest just told me to work harder/faster/perfect no matter how much progress I made. They would not take suggestions when I noticed health code violations. The dishes are very heavy. They pushed people past their breaking point, often.","Sandwich criticism with compliments, in order to encourage a better job done each day, rather than harboring resentment."
"""Working at Chilis has been like a roller coaster.""",4.0,4.0,3.0,4.0,4.0,3.0," Sep 24, 2017",Past,Restaurant Manager,"Pearland, TX",Yes,Neutral,Yes,Full-time,More than 10 years,Quality of life has been great. You can earn up to 4 vacations a year depending on your tenure. Have made a lot of great friends working here.,Constant changes in upper management. Constant menu changes upsets the guests. Bonuses have been hard to earn and even then are not that great.,Take care of your people better.
"""Alright, but not a place to stay""",3.0,3.0,2.0,3.0,3.0,3.0," Oct 7, 2017",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,"Free food. Fifty percent off on to go food after your shifts. Good pay, around $80 average a shift. Short hours. Around five or six hour shifts will make you that. Could go up to $120 or more, depending on day and busyness. Management was eh, but doable. I worked at one restaurant in TN and one in SC. The one in SC was just awful, everything good I've said about this company was from TN and was connected with Brinker.","Terrible management (SC)<br>Every order I would put in would be made wrong by kitchen that just didn't care about anything.<br>Short staffed all the time.<br>Employees of all kinds, even management would stand around talking in the middle of a rush.",
"""It’s not bad but it’s a lot of work for little pay.""",3.0,1.0,3.0,3.0,3.0,4.0," Oct 7, 2017",Current,Line Cook/Prep Cook,"Galloway, NJ",Neutral,Neutral,Neutral,Full-time,More than a year,"Your coworker make it worth staying, plus you get benefits and vacation pay after a year. It’s not a bad company to work for. Most are flexible with scheduling.","Cleaning, annoying customers, sometimes throwing you to the wolves without enough training, working with petty people who don’t always speak English",
"""Server""",4.0,4.0,5.0,5.0,5.0,3.0," Sep 20, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"Great Money, Fun environment to work in.",Too many responsibilities as a server.,No
"""Server/bartender""",4.0,3.0,4.0,4.0,4.0,2.0," Sep 20, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"Flexible hours, Corporate really looks out for its employees in times of distress.","A lot of side work, managers can be not helpful, Annoying customers",Be more open to change
"""Don't work here""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 24, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 10 years,"Sometimes free food, if you're lucky","No work/life balance. General manager is off her rocker. Hard work, crap pay",
"""Great place to work""",5.0,5.0,4.0,4.0,5.0,5.0," Sep 18, 2017",Past,Hostess,"Visalia, CA",Yes,Neutral,Yes,Part-time,More than 5 years,Employees were like a family!,Worked only 4 to 5 hours each shift,"Everything is great, I cannot think of anything that you should change."
"""Run the other way""",1.0,1.0,1.0,1.0,3.0,1.0," Oct 24, 2017",Past,General Manager,,No,No,Neutral,Full-time,More than 10 years,The only bright side left at Brinker is the paycheck.,The company is lost. New leadership is out of touch and Wyman clearly knows that which is why he has disappeared leaving Kelly to drive the bus off the cliff with her new under qualified sidekicks cheering her on while stock tanks and culture dies. Desperate times call for desperate measures.. Chili's has taken that very seriously.,
"""OK but not worth the pay""",2.0,3.0,4.0,3.0,1.0,4.0," Oct 2, 2017",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than 3 years,Nice people<br>Good environment<br>Mostly flexible,"Go in for shifts almost everyday but get sent home as soon as business slowed resulting in very few hours. At $8.80/ hour getting less than 20 hours per week despite having 6+ shifts it simply isn't worth it, especially when everyone else around is making much more.",Better Schedules<br>Better pay
"""Server Life""",4.0,3.0,5.0,2.0,3.0,4.0," Sep 18, 2017",Past,Anonymous Employee,"Dallas, TX",Yes,Neutral,Yes,Full-time,More than 5 years,"Good money for a serving job, no side work",Food can be delayed which means tips decrease,
