Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Horrible""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 29, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,,I met a couple of really great people.,You are treated as a number and not a person and have to deal with customers who know that because its a large corporation that if you complain you will get free food and.,
"""Hated it.""",2.0,2.0,2.0,2.0,3.0,2.0," Aug 2, 2017",Current,Host,"Brooklyn, NY",No,Neutral,Neutral,,Less than a year,50% off food and drinks.,"Hangry people, greasy food, awful management.",Hire a new manager in your brooklyn location.
"""Nice work place""",5.0,4.0,4.0,4.0,4.0,4.0," Jul 17, 2017",Current,Hostess,"North Myrtle Beach, Horry, SC",Yes,Neutral,Yes,Part-time,More than a year,Enjoyable co-workers and work environment.,Picky costumers can make progress rough.,
"""Line cook""",1.0,1.0,1.0,2.0,1.0,1.0," Aug 21, 2017",Past,Line Cook,"Melbourne, FL",No,Neutral,Neutral,Part-time,More than 3 years,"Honestly, none come to mind.","I worked at the West Melbourne location. One manager is big into sexual harassment and refuses to stop while the rest of management has absolutely no clue what they're doing. They work you to death and since ""endless apps"" the environment has become increasingly more stressful. There's no compassion for the employees and everyone is under paid. I worked there for four years and only had two ""raises"" still making far below what I should have been.","Figure out how to do your jobs properly, pay people fairly and help out when your workers are being over worked and slammed with orders."
"""Poor working conditions, poor leadership, no perks and expensive benefits.""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 21, 2017",Past,Manager,"Utica, MI",No,No,Neutral,Full-time,Less than a year,"There are seriously no pros to working at TGI Fridays, Central Florida Restaurants in particular. Its a really bad business.","Endless apps, management doesn't care, under staffed all the time, they promise things like bonuses and don't give them, lie to staff and management constantly.","Rethink the brand completely, replace everyone in a leadership role and put someone in charge who is at least honest."
"""Assistant General Manager""",1.0,1.0,2.0,1.0,1.0,1.0," Aug 20, 2017",Current,Assistant General Manager,"Boston, MA",No,No,Neutral,Full-time,More than a year,was great but now has changed for the worst,"Endless apps literally is killing the company. We are down in comp sales, labor is high, food cost is high and we are barley profitable (all public info) Corporate needs to eliminate the program. All they are doing is discounting the regular guests.",You need to listen to the management teams in the restaurant . You need too or you will devalue your brand to much and it will be at a point it will be very difficult to recover from
"""Waitress""",5.0,4.0,5.0,4.0,5.0,4.0," Jul 10, 2017",Past,Waitress,"Fort Lauderdale, FL",Yes,Yes,Neutral,Full-time,More than 8 years,They offer benefits. Most people are team players. Fun place to work. Recognition of a job well done.,Some of the management team doesn't really care.,
"""Worst job ever""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 16, 2017",Past,Hostess,"Chicago, IL",No,No,Neutral,Part-time,More than a year,Discounts on meals that's about it.,"The hours, the pay, the management was horrrible.",Manager should learn to treat all employees fairly. Also properly train employees so things can run smoothly. And make sure server tipmoit properly.
"""Wonderful Place To Work""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 10, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,Loved that it was a member only club. The company takes care of their employees and values them as a family.,I have no cons at this time,
"""Great Memories""",4.0,4.0,3.0,4.0,4.0,5.0," Jul 10, 2017",Past,Server/Shift Leader,"Lynchburg, VA",Yes,Neutral,Neutral,Full-time,More than a year,You spend so many shifts with your coworkers that you become like family.<br>Can be an exciting environment to work in.<br>Managers were fantastic.,Too many specials that left servers getting screwed out of tips.,
"""Iconic Brand, but Leadership Turnover""",2.0,3.0,4.0,2.0,4.0,2.0," Jul 24, 2017",Current,Anonymous Employee,,No,Yes,Neutral,Full-time,,The brand is iconic and has a rich history and culture.,Multiple turnovers of top management means the company lacks clear direction to move forward.,
"""Grueling Schedule""",3.0,1.0,2.0,2.0,2.0,1.0," Jul 18, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,,More than 5 years,Can be a fun place to work with the right team in place.,Limited flexibility in schedule. Grueling work schedule.,Have a better training system for all FOH and BOH team members.
"""Great place to learn the ropes""",4.0,5.0,3.0,3.0,2.0,2.0," Jul 3, 2017",Current,Anonymous Employee,,No,No,Neutral,Full-time,,Managers are understanding &amp; go out of their way to help you .,"Better staffing, more training for staff and management .",The store needs to be updated
"""Cooking at Fridays""",3.0,3.0,1.0,2.0,2.0,1.0," Jul 14, 2017",Past,Anonymous Employee,"Allentown, PA",No,No,Neutral,Full-time,More than 3 years,"Fun people, no rules, good times","High stress, hot, being burned sucks",No such thing at places like this
"""Great training program and realistic room for growth makes Fridays and excellent short term stepping stone.""",4.0,4.0,5.0,2.0,3.0,5.0," Jun 27, 2017",Past,Server,"Mansfield, MA",Yes,Yes,Neutral,Part-time,More than a year,"Welcome to T.G.I. Friday's,<br><br>Where individuals are trusted to do their very best every day regardless of their competence. On the surface, this may seem like recipe for disaster, but Friday's has a secret ingredient to bake the perfect success pie every time. Everyone is given the tools to succeed and trained extensively to use them with perfect form. Once an individual has the epiphany that serving is as simple as following a few steps and smiling, dropping the need to overcomplicate things and get to it, they will be successful with very little micromanagement. Adding to the total amount of tables one can serve at a time only when ready, and taking them back without a lecture or any voiced disappointment keeps servers motivated to maintain tables, but doesn't give a feeling of failure or rip the will to succeed from those who may be struggling o navigate through a rough patch.<br><br>The endless metrics and numbers seem complicated (PPA, Table Turn Time, Customer Surveys, Liquor sale percentage, etc) but the reality is simple. Follow the Friday's Style and you watch your stats go up. It becomes clear early on that posting the numbers in real time isn't a reason to discipline employees, but a motivator. I big bulletin board of how hard everyone is working.<br><br> I had no idea how great T.G.I. Friday's is until I had my second job serving. I was astonished by the lack of professionalism and tools for success in most other restaurants. I will always regret leaving for the reasons I did and be grateful for the confidence Friday's awarded me, and the skills I was taught.<br><br>To conclude, here's a list of what Friday's offers, and what I will take with me always I as grow into a young manager of my own.<br><br>-The training program has detailed, easy steps to create a structured interaction with the customer. This helps servers gain confidence and know exactly what they should be doing, and when to do it so they can get the best tip possible. If you follow the service style from the training program you WILL have happy customers.<br><br>-The management is endlessly patient. It took me almost a month to learn the menu and be ready to take my own tables, but management kept pushing me to succeed and continued to give me the tools to succeed where others would have let me burn out.<br><br>-Continued education into better departments helped many people as I was serving. I saw my peers move from serving to bartending with the same structure and tools that helped me learn to serve. They were not ""promoted"" until they had proven they were ready, and then they were given the utmost confidence and patience as they moved to their new position seamlessly. I saw hosts become servers, and dishwashers become hosts. Everyone had an opportunity to improve and they were trusted to be successful when it happened.<br><br>-Friday's is true to itself. It doesn't have white table cloths or formal hosts. The menu doesn't give gimmicky names and copy cat recipes. It's not uncommon for fast casual chains to try to appeal to the market by appearing higher class or overly family friendly to mask the fact that they're just a name on a long list of nearly identical restaurants that a guest could choose. Conversely, Friday's embraces its normality by playing the role of ""corner bar"" where guests are greeted by what I called the ""Hey how are ya"" attitude.","The restaurant's constant desire to improve was endearing, unfortunately with risk often comes failure. For example, the menu took a complete overhaul with little warning, and that created a gap where servers had been trained so strictly to work with a specific menu that no longer existed.<br><br>On the same subject, that constant push for improvement had many of the high performing employees feeling unrewarded. As some individuals put in the effort and surpassed their peers with the motivation of ""winning"" and shining to the top as performer, it would be seen by management as a reason to push the individuals harder and set a standard for the other employees who may be putting their best into another metric, or struggling to keep up.<br><br>Although, I'm sure this varies from location to location, the restaurant I had the pleasure of serving in struggling with a major communication issue. It would not be uncommon for the kitchen to be on an entirely different page than the servers or the bartenders to be lost in a crowd and have food run incorrectly. I do believe management meant well, and that this problem would be solved easily if it was addressed.","Although I am immensely underqualified to give advice to any company so large, I can give an idea of my observations so you (the reader) can decide of these culture shortcomings are something you are willing to deal with, or if applying for the right position, tackle. As a business owner myself now, in an entirely different industry, here are my thoughts.<br><br>-Never has a coupon cutting, freebie grabbing customer been a customer I would want to encourage. Friday's uses many cost-cutting tactics to get people in the door. A great example is the Unlimited Apps program. You are not encouraging customers to come in and have a few drinks to make up for the savings in food. You are encouraging a crowd that drinks water and skips dessert to come in because they want cheap. They rarely return for anything else. Another is the rewards program. It's feels tailored to cheap customers who don't see in value, but instead, see in price. They don't care if the food or service is good, only that it's cheap and they tend to complain more than others, taking up vital resources. Reward programs are a great way to gain customers, but the current system is, in my opinion, implemented poorly.<br><br>-Again, I feel that communication could be improved on in all aspects of the business such as policy changes, scheduling, and customer feedback. The employees observed all these things but didn't have an avenue to make or request a change. Giving staff an outlet to voice suggestion and have them be heard and appreciated would improve lots of the problems that exist, but management will never hear about because low-level employees are not encouraged to speak up, living by an attitude best described as ""That's just the way it is"", despite the overall culture being very forward driven and unafraid of change."
