Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Decent place to work while in school""",3.0,,,,,," Nov 6, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,"Flexible schedule with college classes, decent pay with tips","Can be stressful when busy, long hours sometimes without breaks",
"""Decent""",3.0,2.0,4.0,4.0,3.0,3.0," Nov 6, 2017",Current,Bar Manager,,Yes,Yes,Yes,Full-time,More than a year,Good industry experience for beginners in full service dining,No innovation and boring menu items that don’t stand out,Lower your prices and use fresher ingredients
"""Waitress, Host, CarSide to Go, Expo""",4.0,4.0,4.0,2.0,3.0,1.0," Oct 19, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"Good place to learn, surprisingly great food, great management","Inconsistent customers, hiring anyone and everyone",Be selective on who you hire
"""Server""",5.0,5.0,5.0,5.0,3.0,5.0," Oct 18, 2017",Current,Server,,Yes,Yes,Yes,Full-time,More than a year,Great team that I work with! Understanding manegment,Closing at 1am Friday and Saturday nights..<br>T Z G,Keep up the good work
"""Fun place to work""",4.0,,,,,," Oct 18, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,"Great money, good first job",Could use better and smarter management.,
"""Place went down over the years""",4.0,,,,,," Oct 18, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,The managers are generally caring about the employees,Too corporate. I was accused of something I didn't do and wasn't even given a chance to defend myself,
"""Review of Applebees from a servers standpoint""",5.0,5.0,4.0,2.0,2.0,4.0," Oct 17, 2017",Current,Server,"Wentzville, MO",Yes,Yes,Yes,Part-time,More than a year,Working in a fast-pace environment with potential to make great tips<br>Meeting coworkers that lead to friends outside of work<br>Learning suggestive selling<br>Easy to pick up hours from other servers who want to give up shifts,"Lots of side work at times and getting out can be difficult if the restaurant starts to get busy after you've been cut.<br>You only make 3.85/hr (depending on the area), so if there is no business then you don't make much money at all.","Use more positive reinforcement vs. getting mad at employees and verbally abusing them.<br>Make the serving part of the store more competitive in order to keep the good servers motivated and wanting to stay. For example give the highest performing servers better sections as a reward and vice versa. This will help keep better servers in the restaurant, which will lead to better experiences for the customers, ultimately leading to more business and dedicated customers."
"""Good culture, competative bonus plan""",5.0,3.0,5.0,5.0,5.0,3.0," Oct 17, 2017",Current,Kitchen Manager,"New York, NY",Yes,Yes,Neutral,Full-time,More than a year,"Bonus<br>Advancement opportunity<br>Culture<br>Long term options<br>401k<br>Good for ""go getters""",None that aren't manageable.<br>Typical high demand and high stress found in the restaurant industry,Listen to those in the environment everyday.<br>Acknowledge those working harder.<br>Skill and work ethic over senority.
"""Eh it's ok I guess""",2.0,3.0,5.0,3.0,4.0,1.0," Oct 30, 2017",Current,Prep/Line Cook,"Oklahoma City, OK",No,Neutral,Neutral,Part-time,Less than a year,Fun vibes cool co workers good food cool kitchen nice and clean if you make it that way prep is fun and chill to do,Crap training crap hours people misordering when rushes hit during prep it sucks dislike doing dishes all the time and computer training is completely irrelevant,Train better
"""server""",2.0,3.0,1.0,1.0,1.0,1.0," Oct 31, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,employees were fun to work with,"clientele was awful, management was ok",
"""Server""",2.0,1.0,1.0,3.0,1.0,1.0," Oct 31, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,Customers are descent and so are the tips.,GM constantly yelling. A lot of inappropriate behavior and harassment,
"""Easy Money""",4.0,5.0,4.0,5.0,4.0,5.0," Oct 15, 2017",Past,Bartender/Server,"Bell Gardens, CA",Yes,Yes,Yes,Part-time,More than 3 years,Fast money!! Flexible shifts!! Located on main street across from Casino!! Don't have to be bilingual but it is a plus!! Can be a fun environment to work!!,Regular managers can be egotistical(Not GM) so it's best to stroke their ego. Can be unorganized. Not in a big shopping center so high volume customers can vary.,Understand what it means to be a Good Leader and not just a manager. It will make your team feel more valued rather than just your staff. Have an organized system for your bartenders rather just leaving it to the wind.
"""Waitress""",4.0,,,,,," Oct 16, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,"Flexible, get to meet people",They close at 2 but some days you stay till 3:30 am,
"""Hostess""",3.0,1.0,2.0,2.0,2.0,4.0," Oct 29, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,-family atmosphere of staff<br>-good management,-rude customers<br>-over scheduling good employees,Take your employees' sides when customers are inappropriate.
"""General Manager""",3.0,3.0,4.0,3.0,3.0,3.0," Oct 28, 2017",Past,General Manager,"Dayton, OH",Yes,Yes,Yes,Full-time,More than 10 years,Stable company with good systems and support.,Sometimes there are too many promotions and shiny balls to chase.,
"""Manager""",3.0,1.0,1.0,1.0,1.0,1.0," Oct 29, 2017",Current,Anonymous Employee,,Neutral,No,Neutral,Full-time,,Good employees. Good training and good burgers,Never heard of work- life balance. 12 people to tell you that you screwed up. No one willing to do it themselves.,Reduce the number of working hours to 45 max. Not 55 minimum.
"""Bartender, Server""",2.0,,,,,," Oct 28, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,It was very laid back and active,Long hours and long work days,Ask more questions
"""Line cook""",3.0,3.0,4.0,4.0,2.0,4.0," Oct 27, 2017",Past,Line Cook,"Salina, KS",Yes,Yes,Neutral,Full-time,Less than a year,"It’s a very fun fast paced environment, a lot of fun people to work with",They will have you work for every bit almost like they try to run you ragged,Maybe you shouldn’t go and take advantage of your employees especially when they always come in when they are called in
"""Manager""",3.0,3.0,5.0,3.0,2.0,4.0," Oct 26, 2017",Current,Anonymous Employee,"Albany, NY",Yes,Yes,Neutral,Full-time,More than 10 years,"Stable company, good track record","Late night hours, pay could be better",
"""oh well""",2.0,1.0,1.0,1.0,1.0,1.0," Oct 25, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,the regulars<br>some of the coworkers<br>the money is good for where we are located<br>the food is somewhat good,managers don't care like they should<br>getting the right schedule is a pain<br>don't expect to be told how to improve at your job<br>do not expect to get moved up,learn how to talk to your employees. makes sure to tell them how they can improve and become better. work on getting to them before anything else
"""good job low pay""",4.0,,,,,," Oct 11, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,great work environment and fast paced,low pay and takes a while to hear back for hiring,
"""Horrible managment""",2.0,3.0,1.0,1.0,1.0,1.0," Oct 24, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,Get to pick your shifts,Managers sat around on their phones eating. They would'nt help you with anything,
"""Host""",3.0,4.0,1.0,3.0,2.0,2.0," Oct 23, 2017",Past,Host,"Tamarac, FL",No,No,Neutral,Part-time,More than a year,Can be smooth and not frustrating at times,Pay is not very good $6.00 an hour plus small portion of the waiters tips.<br>Having to help clean the tables for such a long period of time is exhausting,
"""Worst experience of my life""",1.0,,,,,," Nov 13, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,None to be honest. Horrible place,The people you work with are all fake.,
"""Highschool All Over Again""",2.0,2.0,1.0,1.0,1.0,1.0," Oct 23, 2017",Past,Hostess,"Triadelphia, WV",No,No,Neutral,Part-time,Less than a year,"There really aren't any. I mean I guess discounted meals are nice, but I wouldn't necessarily say that a meal is worth everything else you have to deal with.","Management plays into drama instead of resolving it, they consistently play favorites with certain members of the staff. Most servers are like high school mean-girl bullies, and management could care less. Most servers and staff have drug/alcohol issues, that are very obvious and impact their work daily. Though due to continuous drama and bullying of employees who actually stand up and point it out, none of it ever gets resolved.",Stop acting like you're in high school and at least attempt to run a professional business.
"""Dont Do it""",2.0,3.0,3.0,1.0,1.0,1.0," Oct 23, 2017",Past,Server,"Newnan, GA",No,No,Neutral,Part-time,More than a year,Staff Meetings and Meal Discounts. Sometimes fun.,Dying Restaurant Chain<br>No one gets cut on slow days<br>Only make money during the summer (sometimes)<br>Unprofessional staff,Stop hanging out with employees outside if work. Be professional. Stop the favoritism. Learn how to speak to employees with respect.
"""Kitchen""",4.0,3.0,4.0,3.0,3.0,2.0," Oct 7, 2017",Past,Kitchen,"Westland, MI",Yes,Yes,Neutral,Full-time,More than 10 years,"Competitive pay, good people, flexible",Sometimes you only work 3-4 hour shifts,Communication has to be better
"""Good Place to Work""",5.0,4.0,5.0,5.0,4.0,5.0," Oct 6, 2017",Past,Anonymous Employee,,Yes,Neutral,Yes,Part-time,,"Clean, inviting atmosphere. Great managers","Compensation could be better, but not bad",
"""Applebee's is:""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 11, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,"A great company to work for, but",The employee act like children,"Actually listen to your employees, if they come to you with a problem help them"
"""Applebee's Server""",2.0,3.0,3.0,2.0,1.0,3.0," Oct 20, 2017",Past,Server,"Walnut Creek, CA",No,No,Neutral,Part-time,,"Easy work as the bar is not set too high. Fairly easy to transition from server to bartender, in my experience. Although behind-the-bar training could be better. Flexible scheduling. Low tip-out (only a pro for servers;)","Disorganized, frequent management and policy changes, high turnover. Had a new GM about every 6 months. Not the best money as customers are usually there to find a deal on food. Food quality definitely isn't the best either, so must deal with food-specific complaints more often than other restaurants.","More consistency among managers, better communication amongst managers as well as managers to staff, and more consistency with rules/policies/management."
"""GM""",4.0,,,,,," Oct 6, 2017",Past,Anonymous Employee,,No,Yes,Yes,Full-time,,It was a wonderful time there.,It was an awful lot of work.,
"""Good but....""",3.0,1.0,3.0,3.0,4.0,1.0," Oct 19, 2017",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,,"Free food, good pay, get to meet some interesting people.","Atmosphere, management, attitude towards employees, and the amount of hours they make you work.",
"""Manager""",5.0,5.0,3.0,5.0,5.0,4.0," Oct 3, 2017",Past,Anonymous Employee,,Yes,No,Neutral,Part-time,,Flexible Hours. Ownership of training.,No Cons. Very pleased with treatment from corporate.,None
"""Great Place""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 4, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,It is a really good learning experience,As a mom the h ours were not ideal,
"""Bartender""",4.0,5.0,2.0,3.0,3.0,2.0," Oct 3, 2017",Past,Server/Bartender,,Yes,Neutral,Neutral,Full-time,,"Flexible hours, fun co-workers, average tips","Poor management, no free food",Be nicer to staff. It's understandable that the environment is stressful but the yelling never helps the situation.
