Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Hostess""",3.0,5.0,3.0,3.0,2.0,3.0," Jul 10, 2017",Past,Hostess,"Roseville, CA",Yes,Yes,Yes,Part-time,More than a year,Made some awesome friends when working there. Fun and fast paced environment.,"Servers are very negative at times and tend to snap. Disorganization is just the way things were, so learn to work around it.",
"""Manager""",4.0,2.0,3.0,5.0,3.0,5.0," Jun 23, 2017",Current,Anonymous Employee,,No,No,Neutral,Part-time,,Pay bonus hours room for growth,Long hours no work life balance,
"""Solid establishment""",4.0,,,,,," Jun 23, 2017",Current,Anonymous Employee,,No,Yes,Neutral,Full-time,,Fast paced work environment with room to grow,Can be difficult depending on other coworkers,
"""It was good for what it was""",3.0,,,,,," Jul 7, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,Flexible scheduling was nice to have,Disorganized management structure and loose rules.,
"""server""",2.0,4.0,4.0,4.0,4.0,5.0," Jul 6, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,it is a good work,the work hours could be better,
"""Inept Management""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 25, 2017",Past,Food Server,"Hillsboro, OR",Yes,Yes,Yes,Part-time,Less than a year,"Flexible Schedule, cheap food, no super late hours",You can only move up if you kiss up to the manager,"Promote people based on their performance, not how many latte's they bring you, or how often they laugh at your jokes."
"""A Place To Work - Good for students but bad for everything else""",3.0,4.0,4.0,2.0,2.0,3.0," Jun 29, 2017",Current,Server,"McAllen, TX",No,Neutral,Neutral,Part-time,More than a year,It's a serving job so you will almost always leave with some money in your pocket and the people that work there are often really nice and cool to be around.,"There is no automatic gratuity for large parties so there have been times when I have gone in and only had parties of 14 or more all night and left with almost nothing (less than $30). Also, the menu is huge and constantly changing and there are a million steps involved with greeting tables.",Managers should be more encouraging.
"""It's ok""",2.0,3.0,3.0,3.0,4.0,1.0," Jun 25, 2017",Current,Server,"College Station, TX",No,Neutral,Neutral,Part-time,More than 3 years,Make good money during football season. Awesome coworkers. Good food. Good music. Made all my friends working here. Good place for large parties.,Hire way too many servers. Like 70+. New servers get moved up before senior servers. Managers play favoritism. Training isn't as extensive anymore. Have to beg for more than 3 shifts a week.,"Take care of your senior servers first. Stop hiring so many people, making existing servers beg for shifts. Communicate more. And stop moving new employees up before moving your seniors up."
"""Been with company for 6 years""",3.0,3.0,3.0,2.0,2.0,3.0," Jun 22, 2017",Current,Server,"Palmdale, CA",No,Neutral,Neutral,Part-time,More than 5 years,"Usually good tips, flexible hours/schedule","Management not always on top of things/great, no health benefits if part time",Need to be more organized
"""Good company to work for""",5.0,5.0,4.0,3.0,3.0,4.0," Jun 2, 2017",Past,Server,"Beavercreek, OH",Yes,Yes,Neutral,Part-time,More than a year,"Flexible schedule, supportive management, decent food",Too many server assistants to tip out,
"""I Opened a New BJs (April 24th, 2017)""",3.0,2.0,3.0,1.0,2.0,1.0," Jun 18, 2017",Current,Hostess,"Boardman, OH",No,Neutral,Neutral,Part-time,,*Easy Job<br>*Get to meet new people<br>*Hot Schedules is a great- for when you know what days you're working<br>*Get a Free Meal every shift if your a non-tipped employee,"*There is not Employee Loyalty<br>*Favoritism makes it difficult to get the hours you desire<br>*Every Manager tell you something different- nothing is the same<br>*Management team is very immature<br>*Management doesn't listen to you if you need to change your availability and will schedule you to work during time even though you cannot<br>*If you work a Lunch shift you get horrible hours (about 3-5), but if you work a dinner you get (6+ hours) Instead of making them equal people in the morning get screwed over.<br>*Lack of Good Training<br>*You have no idea when the schedule for the following week will be posted<br>*If you message a Manager on Hot Schedules asking a question they NEVER respond","*Post the Schedule every week on the same day at the same time<br>*Be more Professional<br>*Have Less Favoritism and reward based on how the job is being executed (performance)<br>*Be Far and listen to your employees<br>*When an Employee messages you, message them back so that they know you have read their message.<br>*Give everyone an opportunity to do each part of the position (such as: Greeting, Seating and Coordinating) Instead of having the same people doing it every shift.<br>*Due to the fact that Hostess are pay hourly Lunch/Dinner shifts should have the same amount of hours so everyone get the same opportunity whether they work Lunch or Dinner."
"""Good company with clear goals""",4.0,2.0,4.0,5.0,3.0,3.0," Jun 3, 2017",Current,General Manager,,Yes,Yes,Yes,Full-time,More than 5 years,"Development, career growth/opportunities, benefits, people, locations, nice restaurants, vacation policy, tech<br>Support, bonus incentive program, Top Performers Club program, high standards","Long hours, quality of life, corporate politics, limited advancement opportunity if in smaller market and not mobile, pressure to meet the standard",Performance based advancement/salary increase
"""Takeout""",4.0,2.0,2.0,3.0,2.0,3.0," May 31, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"Fast paste, Management quick to help, Friendly environment.<br><br>Great job for a college student","Favoritism between management and everyone else, Drama everywhere, Lots of your hard work goes unnoticed",
"""OK""",3.0,,,,,," Jun 14, 2017",Past,Anonymous Employee,,No,Yes,Neutral,Part-time,,Can get time off pretty easily.,Usually always understaffed and standards aren't kept up,
"""Server""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 4, 2017",Current,Server,"Baton Rouge, LA",Yes,Neutral,Neutral,Part-time,More than a year,Fast paced environment that forces you to multi task,bad management that makes it difficult to give customers the best experience,Hire more people and schedule appropriately
"""Not worth all the hassle""",2.0,,,,,," Jun 10, 2017",Past,Server,,No,Neutral,Neutral,,More than a year,Easy online scheduling system<br>Easy to pick up shifts,Awful management<br>Stand by shifts (illegal in CA)<br>Servers didn't take home a lot of tips<br>Too high tip outs,So not a good place to work for
"""Server""",3.0,3.0,4.0,3.0,2.0,2.0," Jun 5, 2017",Current,Server,"Murfreesboro, TN",Yes,No,Neutral,Part-time,More than a year,"Great coworkers who become family, decent food, and potential to make good money.","Favoritism prevents you from getting the best shifts, no employee loyalty.",
"""Fun Place to Work, Great Team""",4.0,4.0,3.0,3.0,3.0,4.0," May 17, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,,Loved the people I worked with as well as the managers. Evenings are always fairly busy.,The restaurant is down the street from a senior living center so lunch shifts are not the most fruitful shifts to work due to this.,
"""Good if you desperately need a job""",1.0,1.0,1.0,1.0,1.0,1.0," Jun 18, 2017",Past,Hostess/Cashier,"Vienna, VA",No,Neutral,Neutral,Part-time,,-Not required to work weekends<br>-Laid back environment<br>-Free meals for hourly employees,"-Highly unprofessional<br>- Favoritism showed by Managers<br>-Chaotic work environment<br>-Fighting for hours due to slow business<br>-Lack of discipline for employees who come to work late, no call-no show, call out all of the time, don't do their work properly, etc.<br>-Lazy Managers<br>-Managers constantly on their phones<br>-The unqualified and lazy get promoted faster if they kiss up to management<br>-Hard workers aren't appreciated or respected<br>-Managers aren't disciplined/fired for their behavior<br>-Managers being friends outside of work/sleeping with employees<br><br>The list goes on.","Get off your phones and manage the restaurant. Discipline employees who deserve to be reprimanded instead of reprimanding employees who actually do their jobs for small issues. Listen to your employees and actually have their backs, don't make false promises, because at the end of the day happy employees ensures happy guests. If you want to improve the business listen to the employees who have to deal with customers face to face day in and day out, they know the restaurant best and their opinions should matter. Stop promoting individuals who are lazy and don't do their jobs simply because they are willing to bend to your will and work slave hours. And lastly, district managers and corporate should discipline/fire their managers who don't perform and be more hands on and aware of what's going on in their restaurants. Managers get away with murder and still somehow have a job. If I did what they do, i'd be fired at any regular job on the spot."
"""Eh""",3.0,4.0,2.0,2.0,1.0,3.0," May 25, 2017",Past,Server/Waiter,"Plano, TX",Yes,No,Yes,Part-time,More than a year,"Flexibility of Time (ish)<br>Decent Managers (depending on where you are)<br>Fast decent money (depending on location ex: Allen makes more than Plano)<br>If you have seniority, you can possibly be allowed to work FT (heard they only allow a certain number of people to have benefits)",Some pettiness (comes with the business)<br>Managers picking favorites<br>Unable to work FT unless you have a valid reason and have seniority,"Hire more personable/professional managers. Some that are not just good with the consumers, but that also can rise above the drama/pettiness of the waitstaff."
"""I Have had a great team since starting however the turn over on staff is terrible, training someone new all the time.""",4.0,1.0,3.0,1.0,3.0,1.0," May 10, 2017",Current,Culinary Master,"Rancho Santa Margarita, CA",No,No,Neutral,Full-time,More than a year,"Great atmosphere, with good people. Good benefits, and a meal on your shift. Plus discounts.","Management doesn't know what they are doing. Scheduling is horrible, Labor hours are huge thing to them so management puts more work on every one else.",Stop changing the schedule after posting it. Work with the team don't just wonder around aimlessly and play on your phones.
"""Server/Bartender""",2.0,4.0,1.0,2.0,3.0,1.0," May 19, 2017",Past,Server,"Murfreesboro, TN",Yes,Yes,Yes,Full-time,Less than a year,The depth of beer education was phenomenal. The managers that cared would bend over backwards for you.,"I can't speak for every store, but the Murfreesboro location made me want to pull my hair out. Managers at the top were quite often nowhere to be found. The computer systems were bass-akwards and the guests did not seek to<br>Be the first priority. No communication between management and FOH in terms of handling guest issues. Seemed as if the company was growing to fast for the people and infrastructure in place.","Don't openly speak about how ""this is a just a holdover for me."" Be consistent. Be more proactive and guest-oriented."
"""Host""",4.0,4.0,4.0,5.0,3.0,4.0," Apr 29, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,"You have the opportunity to meet some really great people, both customers and co-workers and will brighten anyone's day.",You also have a tendency to meet some not-so-nice people that can make everything else feel gloomy and meek.,"Keep on doing what you are already doing. All my experience with management have been nothing but positive, or has led to something positive."
