Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Server, Busser, Host""",4.0,3.0,4.0,3.0,2.0,5.0," Oct 3, 2017",Current,Server,"Honolulu, HI",Yes,Yes,Yes,Part-time,More than 3 years,meet lots of different people,low pay and no room for promotions,
"""Pretty decent company to work for.""",3.0,3.0,4.0,4.0,4.0,4.0," Oct 17, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,The benefits and flexible scheduling.,"Work-life balance, the white uniforms always would stain.",
"""Server""",4.0,3.0,4.0,3.0,4.0,4.0," Sep 30, 2017",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than a year,"Great company, great staff and management, great work flexibility.","Have to work late nights, pay is not consistant",Have mandatory 18% tipping on parties larger than 8.
"""Line Cook""",4.0,3.0,4.0,5.0,3.0,4.0," Sep 29, 2017",Past,Line Cook,"Anaheim, CA",Yes,Yes,Neutral,Full-time,,Great Experience<br>Great Co-Workers<br>Fast Paced Environment<br>Plenty of Work hours<br>Staff Meals<br>Career Advancement,Low Hourly Wages<br>Not Much Flexibillity,
"""Host/Baker""",5.0,3.0,5.0,5.0,4.0,5.0," Sep 29, 2017",Past,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than a year,Great and friendly staff. Management will do their best to help you with as much as they can.,Sometimes staff will have to stay very late.,Keep up the excellent management.
"""manager""",2.0,1.0,1.0,3.0,3.0,1.0," Oct 10, 2017",Past,Senior Manager,"Cherry Hill, NJ",No,Neutral,Neutral,Full-time,More than a year,fresh food taste of food,management hours,
"""Baker Position""",3.0,3.0,3.0,3.0,3.0,," Oct 9, 2017",Past,Baker,,Neutral,Neutral,Neutral,Part-time,More than a year,Easy Job<br>Learn a lot of chain secrets<br>Decent Perks<br>Food Discount<br>Hired on the spot<br>Friendly Environment,"Position at first was misleading.<br>Not necessarily a ""Baker"" but actually a ""Plater""<br>Favoritism is a factor in terms of moving up<br>Long hours more than previously mentioned in interview process",
"""Hostess""",3.0,4.0,3.0,3.0,3.0,4.0," Oct 9, 2017",Current,Hostess,"Cincinnati, OH",Yes,Neutral,Yes,Part-time,Less than a year,"Only been working here a couple months, great starting off pay and they give you a raise after 6 months. I already love the people I work with.","Saturday nights are hell, and the guests can be very snobby.",
"""Favoritism""",1.0,1.0,1.0,1.0,1.0,2.0," Oct 30, 2017",Current,Hostess,"Valencia, CA",No,No,Yes,Part-time,More than a year,"Coworkers are nice...hours were good, in the beginning at least. 25% off when you eat as a guest and 50% on the clock. Free soup and soft drinks.","Ugh. Where do I begin? Let me start off with this goes for the Valencia location, in California. I cannot stand this place with their favoritism.<br>The only way to move up in this place is if you do doubles all the time and kiss up to them.<br>I get harassed by my managers with weird comments. I don’t want to get hit on by my managers.<br>I literally only get 10 hours a week when I was offered 24-30 hours a week.<br>They are CONSTANTLY HIRING PEOPLE when there is NO need to hire anymore people. 20 hosts is a ridiculous amount already. Why are you hiring more?<br><br>Moving up to a server as a host? Oh, you’re funny haha. This is a position that is at the bottom of the totem pole to the restaurant.<br><br>Told my manager I needed more hours and he still only gives me 10.<br>This place is driving me crazy.",Please....just be more professional and stop hiring boys who just hit on employees all the time. And please stop hiring mass amounts of people all the time. And STOP with the blatant favortism. I can see on HotSchedules who you schedule more often and it’s always the same few people every week. It’s so rude and unprofessional.
"""Job , I wouldn't make it a Career""",2.0,5.0,3.0,1.0,,," Oct 9, 2017",Current,Hostess,"Short Hills, NJ",No,Yes,Yes,Full-time,More than 3 years,"Teamwork, Friendly Environment , Good Food , Flexible Hours , Charities","Management , Unless a server its bad pay , estimated wait time ,",
"""Great Place to Learn""",4.0,5.0,5.0,5.0,5.0,5.0," Sep 20, 2017",Current,Server,"Frisco, TX",Yes,Yes,Yes,Part-time,,two words: paid vacation. opportunity to grow,Gaining weight from all the high calorie food.,
"""Cheesecake Factory Host""",4.0,4.0,4.0,3.0,2.0,2.0," Sep 20, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,Less than a year,"There was a great and diverse team of hosts and servers at the restaurant. The Cheesecake Factory had a great set routine for how to successfully run a restaurant. Great management, easy to communicate with daily. Fun interactions with customers.","Lots of turnover, you'll see employees come and go frequently so there is a lot of training necessary from month to month.",Management did a great job in my opinion in regards to connecting with their employees and treating them correctly. They also did a great job talking up the customers.
"""Review""",3.0,3.0,3.0,3.0,3.0,3.0," Oct 4, 2017",Past,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than a year,"fast paced, reliable customer base.","long hours, odd hour shifts and inconsistent schedule",
"""Amazing Company""",5.0,4.0,5.0,5.0,4.0,5.0," Sep 20, 2017",Past,Hostess,"Orland Park, IL",Yes,Yes,Neutral,,More than a year,"It is a very team-oriented environment. Everyone is willing to help one another. In addition, because it is such a large corporation it has a very organized and efficient system for everything.","The only con I can think of is that sometimes the customers can be a lot to handle, but that's really anywhere.",
"""Kitchen manager""",4.0,,,,,," Sep 20, 2017",Current,Anonymous Employee,,No,Neutral,Yes,Full-time,,"Great pay, and good benefits",very long hours. no set schedule,
"""hostess""",5.0,,,,,," Sep 14, 2017",Past,Anonymous Employee,,No,Yes,Neutral,Part-time,,flexible hours and good communication from managers,working holidays and late nights,
"""Great Potential""",3.0,4.0,4.0,3.0,4.0,1.0," Sep 29, 2017",Current,Server,"Sugar Land, TX",Yes,Yes,Yes,Part-time,More than a year,"Great pay, flexible hours, and friendly environment.","Poor management, long late hours, and Sundays are required.","Be more involved with your employees, and guests in the day to day procedures. Constantly try to improve, and discipline those who neglect to their jobs properly."
"""Would not suggest someone work here""",1.0,1.0,3.0,4.0,3.0,2.0," Oct 19, 2017",Past,Anonymous Employee,"Aventura, FL",Yes,Yes,Yes,Full-time,Less than a year,"Good pay, fast paced, you can easily be promoted and be paid $15 an hour as a cashier",Coworkers were rude and aggressiver,
"""Working with the best""",5.0,5.0,5.0,5.0,5.0,5.0," Sep 10, 2017",Current,"Department Trainer, Baker, Cashier, Front Desk","Buffalo, NY",Yes,Neutral,Yes,Part-time,More than 10 years,The knowledge your trained with at this company compares to no other.. I've used it it every aspect of my life.. it sets a standard like no other. 11yr veteran,It's not easy and not for the lazy,
"""Server/Waitress""",5.0,4.0,5.0,5.0,4.0,4.0," Sep 12, 2017",Past,Server/Waitress,"Salt Lake City, UT",Yes,Yes,Yes,Full-time,More than 3 years,Great money.<br>Diverse team.<br>Consistent business.<br>Food runners.,Not a lot of time for breaks.<br>Long hours.<br>Sidework.,Make sure that employees get a break in between working a double shift.
"""Harassed""",1.0,5.0,1.0,1.0,3.0,1.0," Oct 18, 2017",Past,Server/Waiter,"Murray, UT",No,No,Neutral,Full-time,More than 5 years,The ability to make A lot of money in a short time and flexible hours. Friendly coworkers and nice clientele. Clean workplace.,I reported sexual harassment and inappropriate behavior from my managers to HR and was fired two weeks later. Me too.,Don’t grab your workers
"""hostess""",3.0,3.0,4.0,3.0,4.0,3.0," Sep 26, 2017",Current,Host/Hostess,"Baltimore, MD",Yes,Yes,Yes,Part-time,More than a year,"Great family oriented workplace, co workers always feel supported","long hours, rude guests, disorganization",have better organization and don't try and micro manage
"""Great work environment""",5.0,5.0,5.0,5.0,5.0,5.0," Sep 10, 2017",Past,Server/Waitress,"Oklahoma City, OK",Yes,Yes,Yes,Full-time,More than 3 years,We work as a team and no one is ever left out. The managers do their very best to make every employee feel as if they were at home. We have a very extensive menu allowing customers to have many options and servers to have a more diverse food experience. By memorizing and knowing in full over 150 items on a menu expands your marketing and sales skills.,"Working for a larger corporation means less independency. If you are seeking to have very close relationships with managers and corporate, this is not the job for you. The job is also extremely face paced and for some people can be very tiring.",
"""Great Serving Position""",5.0,4.0,4.0,4.0,4.0,4.0," Sep 11, 2017",Current,Server,"Lone Tree, CO",Yes,Yes,Yes,Part-time,More than a year,Great environment great tips great team.,Busy fast paced environment,
"""Worst job I've worked (plater)""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 17, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,Free cheesecake and sometimes food,"Only one plater in the bakery in the morning. This means I opened alone.<br>I had to sort and organize and inventory in the freezer that was -5 degrees. It took me anywhere from 10-60 minutes depending on the size of the order.<br>We would have two cashier behind the counter and one or two more handling curbside. But the plater is the ome that has to habdle the cakes, prep, stock, and clean. The cashiers were always just standing there doing nothing. Watched some play with staplers while I was running myself ragged.<br>The pay is crap<br>My schedule was never right. I would be scheduled to be off at 2 but really I wasn't off until 5.<br>There were no structured breaks and, since the cashiers stood around most of the time, I often went an 8 hour shift without a break.<br>You dont get comped meals. You have to cross your fingers for a green ticket.",Add some structure to breaks and staffing
"""Busser""",3.0,3.0,3.0,3.0,3.0,2.0," Sep 24, 2017",Current,Busser,"Riverside, CA",Yes,Yes,Neutral,Full-time,,A bunch of the my coworkers are really nice and helpful. Work goes smooth when you have a good team,Managers give off the vibe that they care most of the time they do but a bunch of the time they don’t care for what we need,Listen to your employees.
"""Great Place to Work""",4.0,5.0,2.0,3.0,3.0,5.0," Sep 9, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,They are great for people who have time restrictions,They can be very draining mentally,
"""Steward""",4.0,3.0,1.0,2.0,3.0,4.0," Sep 7, 2017",Current,Steward,"Pittsburgh, PA",Yes,Neutral,Neutral,Part-time,More than 3 years,"Mostly a positive environment, pay is decent","fluctuating demand, hours are competitive, promotions are better found when willing to relocate",
"""Great place to work!""",5.0,4.0,5.0,4.0,4.0,4.0," Sep 7, 2017",Past,Server,"Riverside, CA",No,Neutral,Neutral,Part-time,,"I loved working at the cheesecake factory in Riverside, CA. Potential to make a lot of money.","Sometimes there are issues with management, all of the managers need to get on the same page. Automatic gratuity was taken away a few years ago, so sometimes you can get stiffed on really large checks. You are supposed to claim tips, they expect you to claim 12 percent of your daily sales, sometimes you don't make that much and are then disciplined for not claiming the right amount.",
